id,behavior,terrainType,encounterType
44,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
45,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
46,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
47,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
48,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
49,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
50,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
51,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
52,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
53,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
54,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
55,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
56,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
57,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
58,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
59,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
60,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
61,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
62,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
63,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
64,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
65,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
66,MB_SOUTH_ARROW_WARP,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
67,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
68,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
69,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
70,MB_WEST_ARROW_WARP,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
71,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
72,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
73,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
74,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
75,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
76,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
77,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
78,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
79,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
80,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
81,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
82,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
83,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
84,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
85,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
86,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
87,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
88,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
89,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
90,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
91,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
92,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
93,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
94,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
95,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
96,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
97,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
98,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
99,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_WATER
100,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_WATER
101,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_WATER
102,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
103,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
104,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
105,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
106,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
107,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
108,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
109,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
110,MB_BLINKING_LIGHTS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
111,MB_BLINKING_LIGHTS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
112,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
113,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
114,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
115,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
116,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
117,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
118,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
119,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
120,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
121,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
122,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
123,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
124,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
125,MB_POWER_PLANT_MACHINE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
126,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
127,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
128,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
129,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
130,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
131,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
132,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
133,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
134,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
135,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
136,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
137,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
138,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
139,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
140,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
141,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
142,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
143,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
144,MB_BLINKING_LIGHTS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
145,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
146,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
147,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
148,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
149,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
150,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
151,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
152,MB_CAVE,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_LAND
