id,behavior,terrainType,encounterType
33,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
34,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
35,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
36,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
37,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
38,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
39,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
40,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
41,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
42,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
43,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
44,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
45,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
46,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
47,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
48,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
49,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
50,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
51,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
52,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
53,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
54,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
55,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
56,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
57,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
58,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
59,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
60,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
61,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
62,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
63,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
64,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
65,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
66,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
67,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
68,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
69,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
70,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
71,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
72,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
73,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
74,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
75,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
76,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
77,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
78,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
79,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
80,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
81,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
82,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
83,MB_ROCK_STAIRS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
84,MB_ROCK_STAIRS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
85,MB_ROCK_STAIRS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
86,MB_ROCK_STAIRS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
87,MB_ROCK_STAIRS,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
88,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
89,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
90,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
91,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
92,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
93,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
94,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
95,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
96,MB_INDIGO_PLATEAU_SIGN_1,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
97,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
98,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
99,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
100,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
101,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
102,MB_SOUTH_ARROW_WARP,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
103,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
104,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
105,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
106,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
107,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
108,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
109,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
110,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
111,MB_INDIGO_PLATEAU_SIGN_2,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
112,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
113,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
114,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
115,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
116,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
117,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
118,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
119,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
120,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
121,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
122,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
123,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
124,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
125,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
126,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
127,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
128,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
129,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
130,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
131,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
132,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
133,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
134,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
135,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
136,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
137,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
138,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
139,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
140,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
141,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
142,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
143,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
144,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
145,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
146,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
147,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
148,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
149,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
150,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
151,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
152,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
153,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
154,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
155,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
156,MB_INDIGO_PLATEAU_SIGN_2,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
157,MB_NORMAL,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
158,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
159,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
160,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
161,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
162,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
163,MB_SHALLOW_WATER,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
164,MB_INDIGO_PLATEAU_SIGN_1,TILE_TERRAIN_NORMAL,TILE_ENCOUNTER_NONE
165,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
166,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
167,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
168,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
169,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
170,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
171,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
172,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
173,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
174,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
175,MB_OCEAN_WATER,TILE_TERRAIN_WATER,TILE_ENCOUNTER_WATER
